UserId,SendDate,OfferId,UserId,Date,Revenue
3144652,2017-02-05,3,3144652,2017-02-04,17.16
3144744,2017-03-22,9,3144744,2017-03-21,17.82
3144773,2017-01-01,6,3144773,2016-12-31,100
3144773,2017-01-01,6,3144773,2017-01-01,300
3144805,2016-12-01,5,3144805,2016-11-30,20
3145052,2017-09-23,3,3145052,2017-09-23,17.91
3145101,2017-01-03,10,3145101,2017-01-02,20
3145189,2017-02-23,8,3145189,2017-02-22,100
3145196,2017-03-08,6,3145196,2017-03-08,17.05
3145261,2016-12-05,10,3145261,2016-12-05,34.33
3145337,2016-11-29,5,3145337,2016-11-28,29.19
3145337,2016-12-01,2,3145337,2016-12-01,40.87
3145593,2017-03-27,5,3145593,2017-03-26,200
3145663,2017-02-14,2,3145663,2017-02-13,20
3145663,2017-02-28,1,3145663,2017-02-28,25
3145663,2017-03-02,5,3145663,2017-03-01,25
3145959,2017-02-08,5,3145959,2017-02-07,20
3145959,2017-02-18,10,3145959,2017-02-18,20
3146213,2016-12-30,10,3146213,2016-12-29,100
3146360,2017-01-24,5,3146360,2017-01-24,30
3146360,2017-03-31,2,3146360,2017-03-31,100
3146373,2017-03-30,3,3146373,2017-03-30,70.06
3146373,2017-04-09,7,3146373,2017-04-09,11.68
3146476,2016-12-23,7,3146476,2016-12-23,144.95
3146476,2016-12-25,8,3146476,2016-12-25,127.9
3146769,2017-02-17,3,3146769,2017-02-16,20
3146904,2017-01-01,2,3146904,2016-12-31,17.05
3146904,2017-01-13,10,3146904,2017-01-13,17.05
3146904,2017-01-19,1,3146904,2017-01-18,17.05
3146904,2017-01-23,8,3146904,2017-01-22,17.05
3146904,2017-01-31,1,3146904,2017-01-31,21.45
3146904,2017-02-20,10,3146904,2017-02-20,34.33
3146904,2017-03-04,9,3146904,2017-03-04,42.72
3146904,2017-03-16,5,3146904,2017-03-15,25.63
3146904,2017-03-24,4,3146904,2017-03-24,17.09
3146904,2017-03-30,9,3146904,2017-03-30,17.01
3146904,2017-04-05,2,3146904,2017-04-04,25.52
3146904,2017-04-09,6,3146904,2017-04-08,72.3
3146904,2017-04-09,6,3146904,2017-04-09,34.02
3146904,2017-04-15,5,3146904,2017-04-14,89.31
3146904,2017-04-15,5,3146904,2017-04-15,34.02
3146904,2017-05-01,9,3146904,2017-05-01,16.89
3146904,2017-06-16,6,3146904,2017-06-15,17.47
3146904,2017-06-22,7,3146904,2017-06-21,17.47
3146904,2017-09-22,6,3146904,2017-09-22,55.25
3147367,2017-02-22,9,3147367,2017-02-21,11.68
3147699,2016-11-24,2,3147699,2016-11-23,17.05
3147699,2017-01-25,10,3147699,2017-01-24,34.17
3147699,2017-01-25,10,3147699,2017-01-25,17.09
3147699,2017-02-16,2,3147699,2017-02-16,46.99
3147717,2017-02-02,3,3147717,2017-02-01,17.05
3147913,2016-12-28,9,3147913,2016-12-27,11.68
3147913,2016-12-28,9,3147913,2016-12-28,29.19
3147913,2017-01-01,9,3147913,2016-12-31,11.68
3147996,2016-11-29,6,3147996,2016-11-29,30.09
3147996,2016-12-01,9,3147996,2016-12-01,58.98
3147996,2017-01-24,10,3147996,2017-01-24,79.98
3147996,2017-04-20,10,3147996,2017-04-19,86.52
3147996,2017-05-04,8,3147996,2017-05-03,59.04
3147998,2017-02-02,6,3147998,2017-02-01,160
3147998,2017-02-02,6,3147998,2017-02-02,200
3147998,2017-02-06,10,3147998,2017-02-06,50
3147998,2017-02-08,5,3147998,2017-02-08,50
3147998,2017-02-20,6,3147998,2017-02-19,25
3147998,2017-03-06,6,3147998,2017-03-06,50
3148056,2017-01-31,1,3148056,2017-01-31,11.68
3148114,2017-01-09,2,3148114,2017-01-08,20
3148114,2017-04-01,4,3148114,2017-04-01,20
3148114,2017-07-14,4,3148114,2017-07-13,20
3148154,2016-12-15,8,3148154,2016-12-14,17.05
3148238,2016-12-18,4,3148238,2016-12-17,17.05
3148413,2017-01-23,8,3148413,2017-01-22,38.37
3148413,2017-01-25,8,3148413,2017-01-24,21.32
3148413,2017-01-25,8,3148413,2017-01-25,21.32
3148445,2016-12-14,3,3148445,2016-12-13,34.11
3148535,2016-12-21,10,3148535,2016-12-21,20
3148616,2016-11-30,2,3148616,2016-11-29,25.58
3148657,2017-03-25,6,3148657,2017-03-24,25
3148659,2017-01-03,10,3148659,2017-01-02,20
3148808,2016-12-20,3,3148808,2016-12-19,25
3148875,2017-01-05,1,3148875,2017-01-04,60
3148875,2017-01-05,1,3148875,2017-01-05,40
3148875,2017-01-07,4,3148875,2017-01-06,20
3148875,2017-01-25,5,3148875,2017-01-25,20
3148875,2017-02-10,9,3148875,2017-02-10,40
3148875,2017-02-22,6,3148875,2017-02-22,40
3148875,2017-03-02,8,3148875,2017-03-01,20
3148881,2017-01-11,2,3148881,2017-01-10,42.63
3148918,2016-11-30,2,3148918,2016-11-29,34.11
3149031,2016-12-05,10,3149031,2016-12-04,20
3149031,2017-01-02,1,3149031,2017-01-01,25
3149062,2016-11-29,6,3149062,2016-11-29,256.3
3149062,2016-12-05,2,3149062,2016-12-05,213.58
3149062,2016-12-07,5,3149062,2016-12-06,1708.67
3149062,2017-07-21,7,3149062,2017-07-20,17.65
3149062,2017-07-21,7,3149062,2017-07-21,220.58
3149150,2017-01-03,8,3149150,2017-01-02,20
3149163,2017-02-16,4,3149163,2017-02-15,89.08
3149206,2017-03-06,4,3149206,2017-03-05,89.08
3149295,2016-11-25,6,3149295,2016-11-24,20
3149295,2016-12-01,2,3149295,2016-11-30,42
3149295,2016-12-03,1,3149295,2016-12-03,44
3149295,2016-12-15,5,3149295,2016-12-15,42
3149473,2016-12-08,2,3149473,2016-12-07,85.27
3149486,2017-02-23,8,3149486,2017-02-22,89.08
3149491,2016-12-07,3,3149491,2016-12-07,25.63
3149496,2016-12-10,1,3149496,2016-12-09,255.8
3149516,2017-01-28,1,3149516,2017-01-27,42.63
3149541,2017-03-06,9,3149541,2017-03-05,17.05
3149550,2016-12-19,3,3149550,2016-12-19,30
3149550,2016-12-23,9,3149550,2016-12-22,30
3149550,2016-12-25,9,3149550,2016-12-24,30
3149550,2016-12-25,9,3149550,2016-12-25,30
3149581,2017-02-02,3,3149581,2017-02-01,50
3149705,2016-12-20,3,3149705,2016-12-19,30
3149705,2016-12-22,10,3149705,2016-12-21,20
3149705,2017-09-16,7,3149705,2017-09-15,20
3149936,2016-12-02,9,3149936,2016-12-01,20
3149936,2016-12-02,9,3149936,2016-12-02,40
3149936,2016-12-04,4,3149936,2016-12-04,45
3149994,2017-03-07,4,3149994,2017-03-06,90
3149994,2017-03-07,4,3149994,2017-03-07,30
3149994,2017-06-15,3,3149994,2017-06-14,20
3150029,2017-04-26,2,3150029,2017-04-26,20
3150029,2017-06-29,9,3150029,2017-06-29,20
3150033,2016-11-24,2,3150033,2016-11-23,150
3150033,2016-12-18,10,3150033,2016-12-17,50
3150033,2016-12-18,10,3150033,2016-12-18,50
3150065,2017-01-29,2,3150065,2017-01-29,20
3150065,2017-02-02,1,3150065,2017-02-02,60
3150065,2017-02-04,7,3150065,2017-02-03,80
3150065,2017-02-10,9,3150065,2017-02-09,140
3150065,2017-02-10,9,3150065,2017-02-10,60
3150065,2017-02-12,6,3150065,2017-02-11,60
3150065,2017-02-12,6,3150065,2017-02-12,40
3150097,2017-01-01,2,3150097,2016-12-31,17.05
3150132,2017-03-14,2,3150132,2017-03-13,20
3150264,2017-02-15,5,3150264,2017-02-14,21.26
3150264,2017-02-15,5,3150264,2017-02-15,34.02
3150264,2017-02-17,3,3150264,2017-02-16,46.78
3150264,2017-02-17,3,3150264,2017-02-17,22.97
3150264,2017-02-25,2,3150264,2017-02-24,21.26
3150264,2017-02-25,2,3150264,2017-02-25,25.52
3150311,2017-03-25,1,3150311,2017-03-24,100
3150352,2017-04-02,5,3150352,2017-04-01,405
3150565,2016-11-30,2,3150565,2016-11-29,20
3150565,2016-12-10,5,3150565,2016-12-10,20
3150565,2017-06-28,7,3150565,2017-06-28,20
3150650,2016-12-24,4,3150650,2016-12-23,51.16
3150650,2016-12-24,4,3150650,2016-12-24,21.32
3150768,2016-12-09,7,3150768,2016-12-08,170
3150768,2016-12-09,7,3150768,2016-12-09,295
3150768,2016-12-15,1,3150768,2016-12-15,50
3150768,2017-02-19,7,3150768,2017-02-19,50
3150768,2017-02-21,2,3150768,2017-02-20,50
3150768,2017-04-24,4,3150768,2017-04-23,50
3150768,2017-04-28,3,3150768,2017-04-27,50
3150768,2017-05-22,6,3150768,2017-05-21,50
3150768,2017-05-22,6,3150768,2017-05-22,50
3150768,2017-06-11,1,3150768,2017-06-11,21
3150768,2017-07-03,6,3150768,2017-07-02,50
3150768,2017-07-03,6,3150768,2017-07-03,50
3150768,2017-07-07,1,3150768,2017-07-06,50
3150800,2016-12-21,5,3150800,2016-12-20,44.54
3151223,2017-01-19,1,3151223,2017-01-18,34.11
3151323,2016-11-24,2,3151323,2016-11-23,57.9
3151323,2016-11-24,2,3151323,2016-11-24,476.58
3151323,2016-11-26,2,3151323,2016-11-25,267.24
3151323,2016-11-26,2,3151323,2016-11-26,89.08
3151323,2016-11-30,2,3151323,2016-11-29,26.72
3151323,2016-12-02,9,3151323,2016-12-01,106.9
3151323,2016-12-02,9,3151323,2016-12-02,440.95
3151323,2016-12-04,4,3151323,2016-12-03,80.17
3151323,2016-12-04,4,3151323,2016-12-04,512.22
3151323,2016-12-06,1,3151323,2016-12-05,244.97
3151323,2016-12-08,2,3151323,2016-12-07,133.62
3151323,2016-12-08,2,3151323,2016-12-08,2271.57
3151323,2016-12-14,3,3151323,2016-12-14,204.89
3151323,2016-12-16,10,3151323,2016-12-16,142.53
3151323,2016-12-20,3,3151323,2016-12-20,837.36
3151323,2016-12-22,8,3151323,2016-12-21,369.69
3151323,2016-12-22,8,3151323,2016-12-22,672.6
3151323,2016-12-24,4,3151323,2016-12-23,249.95
3151323,2016-12-24,4,3151323,2016-12-24,272.68
3151323,2016-12-30,5,3151323,2016-12-29,109.07
3151323,2016-12-30,5,3151323,2016-12-30,727.13
3151323,2017-01-01,9,3151323,2016-12-31,727.13
3151323,2017-01-05,8,3151323,2017-01-04,227.23
3151323,2017-01-05,8,3151323,2017-01-05,545.35
3151323,2017-01-07,6,3151323,2017-01-06,181.78
3151323,2017-01-07,6,3151323,2017-01-07,181.78
3151323,2017-01-09,10,3151323,2017-01-08,181.78
3151323,2017-01-11,2,3151323,2017-01-10,636.24
3151323,2017-01-13,10,3151323,2017-01-12,168.15
3151323,2017-04-03,5,3151323,2017-04-02,65.78
3151323,2017-04-03,5,3151323,2017-04-03,263.1
3151323,2017-05-19,10,3151323,2017-05-18,160.84
3151323,2017-05-19,10,3151323,2017-05-19,268.06
3151323,2017-07-06,4,3151323,2017-07-05,70.33
3151356,2016-12-19,7,3151356,2016-12-18,20
3151356,2016-12-19,7,3151356,2016-12-19,40
3151373,2017-03-27,10,3151373,2017-03-26,42.63
3151700,2017-01-07,10,3151700,2017-01-06,20
3152257,2016-12-02,9,3152257,2016-12-01,17.05
3152322,2017-04-11,7,3152322,2017-04-10,22.27
3152373,2017-02-22,10,3152373,2017-02-22,196.11
3152534,2017-07-22,2,3152534,2017-07-22,92.55
3152534,2017-08-25,4,3152534,2017-08-24,157.65
3153377,2017-01-19,4,3153377,2017-01-19,63.95
3153493,2017-03-08,10,3153493,2017-03-07,100
3153656,2016-12-28,9,3153656,2016-12-28,26.72
3153656,2017-01-03,10,3153656,2017-01-03,35.63
3153772,2017-01-01,2,3153772,2016-12-31,40
3153772,2017-06-24,4,3153772,2017-06-23,20
3153772,2017-08-03,5,3153772,2017-08-03,20
3153772,2017-09-06,4,3153772,2017-09-06,20
3153846,2016-12-15,5,3153846,2016-12-15,12.04
3153846,2016-12-19,1,3153846,2016-12-19,17.45
3153846,2017-01-04,2,3153846,2017-01-04,12.4
3153912,2017-06-25,10,3153912,2017-06-25,35.83
3154017,2017-03-19,2,3154017,2017-03-18,40
3154065,2016-12-04,4,3154065,2016-12-03,17.82
3154114,2017-01-02,3,3154114,2017-01-02,50
3154186,2016-11-24,2,3154186,2016-11-23,37.52
3154186,2016-12-18,4,3154186,2016-12-17,23.45
3154187,2017-02-25,4,3154187,2017-02-24,127.9
3154224,2017-01-05,1,3154224,2017-01-04,20
3154224,2017-01-07,6,3154224,2017-01-07,20
3154224,2017-01-29,1,3154224,2017-01-28,20
3154246,2017-03-18,1,3154246,2017-03-17,17.05
3154246,2017-04-25,8,3154246,2017-04-25,17.16
3154246,2017-06-18,1,3154246,2017-06-17,39.13
3154279,2016-12-12,10,3154279,2016-12-11,17.05
3154287,2016-12-02,9,3154287,2016-12-01,23.45
3154301,2016-12-03,4,3154301,2016-12-02,18.76
3154354,2017-03-08,9,3154354,2017-03-07,200
3154360,2017-01-02,1,3154360,2017-01-01,120
3154360,2017-01-20,5,3154360,2017-01-20,50
3154360,2017-03-15,2,3154360,2017-03-15,90
3154360,2017-03-19,3,3154360,2017-03-18,300
3154360,2017-03-19,3,3154360,2017-03-19,150
3154425,2016-12-21,5,3154425,2016-12-20,17.05
3154425,2017-01-12,8,3154425,2017-01-11,42.91
3154425,2017-01-22,10,3154425,2017-01-22,42.91
3154425,2017-01-22,10,3154425,2017-01-21,150.18
3154425,2017-01-24,10,3154425,2017-01-23,64.36
3154425,2017-01-26,6,3154425,2017-01-26,34.33
3154425,2017-01-30,6,3154425,2017-01-30,64.36
3154425,2017-02-03,4,3154425,2017-02-02,42.72
3154425,2017-02-03,4,3154425,2017-02-03,111.06
3154425,2017-07-07,2,3154425,2017-07-06,44.79
3154431,2016-12-20,6,3154431,2016-12-19,20
3154468,2017-01-19,7,3154468,2017-01-18,1781.63
3154468,2017-01-19,7,3154468,2017-01-19,890.81
3154468,2017-01-25,1,3154468,2017-01-25,356.33
3154468,2017-02-08,1,3154468,2017-02-08,1870.71
3154488,2017-09-07,4,3154488,2017-09-07,17.47
3154530,2017-03-25,3,3154530,2017-03-24,50
3154558,2016-12-05,7,3154558,2016-12-04,100
3154653,2016-12-22,10,3154653,2016-12-21,40
3154653,2016-12-22,10,3154653,2016-12-22,40
3154694,2017-03-12,2,3154694,2017-03-11,40.35
3154702,2017-03-14,4,3154702,2017-03-13,112.55
3154775,2017-09-14,9,3154775,2017-09-13,18.42
3154778,2017-07-03,2,3154778,2017-07-02,48.69
3154809,2017-02-04,3,3154809,2017-02-03,17.05
3154836,2017-01-05,4,3154836,2017-01-04,225
3154839,2016-12-19,5,3154839,2016-12-18,85.27
3154845,2017-02-19,8,3154845,2017-02-18,17.82
3154845,2017-06-23,5,3154845,2017-06-22,17.54
3154861,2017-02-11,5,3154861,2017-02-10,17.05
3154864,2017-05-14,10,3154864,2017-05-13,18.39
3154868,2017-03-07,4,3154868,2017-03-06,17.82
3154868,2017-03-07,4,3154868,2017-03-07,17.82
3154869,2016-12-01,3,3154869,2016-11-30,28.14
3154894,2017-01-18,1,3154894,2017-01-17,19.27
3154894,2017-06-15,5,3154894,2017-06-15,19.24
3154898,2017-01-23,5,3154898,2017-01-22,17.82
3154898,2017-01-29,1,3154898,2017-01-28,17.82
3154898,2017-01-29,1,3154898,2017-01-29,71.27
3154898,2017-01-31,9,3154898,2017-01-30,18.53
3154898,2017-02-10,8,3154898,2017-02-09,17.82
3154898,2017-02-10,8,3154898,2017-02-10,17.82
3154898,2017-03-02,7,3154898,2017-03-01,18.18
3154898,2017-03-02,7,3154898,2017-03-02,54.54
3154898,2017-03-04,1,3154898,2017-03-04,45.45
3154898,2017-03-18,3,3154898,2017-03-17,17.88
3154898,2017-04-09,7,3154898,2017-04-08,17.88
3154904,2016-11-29,2,3154904,2016-11-29,27.27
3154914,2016-11-27,1,3154914,2016-11-26,25.63
3154914,2016-12-23,7,3154914,2016-12-22,21.36
3154914,2016-12-23,7,3154914,2016-12-23,25.63
3154914,2017-06-01,1,3154914,2017-05-31,27.62
3155031,2017-01-04,2,3155031,2017-01-03,17.82
3155031,2017-06-07,8,3155031,2017-06-07,17.87
3155036,2017-02-16,3,3155036,2017-02-15,89.08
3155036,2017-09-28,10,3155036,2017-09-28,234.44
3155050,2017-05-12,9,3155050,2017-05-11,26.83
3155109,2016-11-26,2,3155109,2016-11-25,3806.04
3155114,2017-02-20,10,3155114,2017-02-19,25.58
3155114,2017-07-26,1,3155114,2017-07-25,17.47
3155121,2017-04-19,10,3155121,2017-04-18,30
3155178,2016-11-27,6,3155178,2016-11-27,106.58
3155178,2017-01-16,7,3155178,2017-01-15,85.81
3155240,2016-12-12,10,3155240,2016-12-11,24.1
3155240,2016-12-18,4,3155240,2016-12-18,23.45
3155240,2017-01-01,2,3155240,2016-12-31,93.79
3155272,2017-02-03,5,3155272,2017-02-03,16.89
3155272,2017-08-12,8,3155272,2017-08-12,17.54
3155282,2017-06-29,1,3155282,2017-06-29,48.69
3155288,2016-11-24,2,3155288,2016-11-23,21.32
3155319,2017-02-18,10,3155319,2017-02-17,34.11
3155617,2016-11-28,5,3155617,2016-11-27,445.41
3155617,2016-12-18,4,3155617,2016-12-17,35.63
3155642,2017-06-17,6,3155642,2017-06-16,17.91
3155655,2017-01-19,9,3155655,2017-01-18,37.52
3155655,2017-01-25,5,3155655,2017-01-25,56.27
3155677,2016-12-10,9,3155677,2016-12-09,17.05
3155677,2016-12-10,9,3155677,2016-12-10,17.05
3155698,2017-01-19,4,3155698,2017-01-19,29.19
3155898,2017-03-26,5,3155898,2017-03-25,100
3156008,2017-01-07,6,3156008,2017-01-06,170.53
3156059,2016-12-19,1,3156059,2016-12-19,35.37
3156059,2017-01-16,8,3156059,2017-01-16,43.36
3156059,2017-01-24,2,3156059,2017-01-23,28.9
3156124,2017-03-21,6,3156124,2017-03-21,17.54
3156124,2017-06-21,5,3156124,2017-06-20,18.76
3156135,2017-01-24,6,3156135,2017-01-24,26.83
3156200,2016-11-29,2,3156200,2016-11-28,600
3156200,2016-12-07,6,3156200,2016-12-07,650
3156200,2017-05-24,2,3156200,2017-05-23,600
3156200,2017-06-07,1,3156200,2017-06-07,100
3156244,2016-12-20,3,3156244,2016-12-19,17.05
3156313,2017-02-20,3,3156313,2017-02-19,179.06
3156313,2017-02-20,3,3156313,2017-02-20,59.69
3156340,2017-04-15,5,3156340,2017-04-14,30.17
3156340,2017-06-18,10,3156340,2017-06-18,30.38
3156340,2017-06-24,9,3156340,2017-06-24,60.76
3156377,2017-01-05,6,3156377,2017-01-04,17.82
3156377,2017-01-17,9,3156377,2017-01-17,35.63
3156377,2017-01-25,6,3156377,2017-01-25,17.82
3156379,2017-02-15,3,3156379,2017-02-14,187.58
3156385,2017-02-03,5,3156385,2017-02-02,164.13
3156463,2017-01-20,4,3156463,2017-01-19,100
3156463,2017-01-20,4,3156463,2017-01-20,286
3156538,2017-01-25,5,3156538,2017-01-24,11.68
3156538,2017-01-25,5,3156538,2017-01-25,11.68
3156538,2017-03-24,8,3156538,2017-03-23,12.4
3156538,2017-03-24,8,3156538,2017-03-24,37.2
3156538,2017-03-26,5,3156538,2017-03-25,24.8
3156538,2017-07-22,2,3156538,2017-07-22,23.62
3156538,2017-07-24,7,3156538,2017-07-23,11.81
3156593,2016-11-24,2,3156593,2016-11-23,267.24
3156593,2016-11-24,2,3156593,2016-11-24,89.08
3156593,2016-12-02,9,3156593,2016-12-02,89.08
3156593,2016-12-16,10,3156593,2016-12-16,89.08
3156593,2017-01-13,6,3156593,2017-01-12,90.89
3156594,2017-01-18,9,3156594,2017-01-17,20
3156740,2017-01-26,6,3156740,2017-01-25,11.23
3156740,2017-07-21,3,3156740,2017-07-21,11
3156740,2017-09-13,10,3156740,2017-09-13,11.95
3156831,2017-04-10,9,3156831,2017-04-09,1000
3156945,2016-12-15,1,3156945,2016-12-14,40
3157065,2017-01-28,6,3157065,2017-01-27,20
3157065,2017-05-20,2,3157065,2017-05-20,20
3157135,2017-01-22,9,3157135,2017-01-21,20
3157135,2017-01-22,9,3157135,2017-01-22,20
3157258,2016-12-18,4,3157258,2016-12-17,57
3157258,2017-03-24,7,3157258,2017-03-23,20
3157355,2016-12-16,3,3157355,2016-12-16,179.06
3157421,2016-12-18,4,3157421,2016-12-17,20
3157421,2017-01-07,4,3157421,2017-01-06,20
3157461,2017-01-20,7,3157461,2017-01-20,178.84
3157480,2017-03-05,5,3157480,2017-03-05,110
3157486,2016-11-23,4,3157486,2016-11-22,20
3158101,2016-11-29,4,3158101,2016-11-28,20
3158101,2016-12-31,10,3158101,2016-12-30,20
3158130,2017-09-21,9,3158130,2017-09-20,22.39
3158130,2017-09-29,3,3158130,2017-09-29,17.91
3158516,2017-01-25,5,3158516,2017-01-24,85.27
3158592,2016-12-19,8,3158592,2016-12-18,20
3158706,2017-03-27,4,3158706,2017-03-26,18.02
3158706,2017-05-28,6,3158706,2017-05-28,18.39
3158921,2016-12-14,3,3158921,2016-12-13,238.74
3158921,2016-12-20,6,3158921,2016-12-19,17.05
3158921,2016-12-22,7,3158921,2016-12-22,68.21
3158921,2016-12-28,9,3158921,2016-12-27,85.27
3158921,2017-01-05,4,3158921,2017-01-04,85.27
3158921,2017-01-05,4,3158921,2017-01-05,89.53
3158921,2017-01-07,8,3158921,2017-01-06,46.9
3158921,2017-01-07,8,3158921,2017-01-07,21.32
3158921,2017-01-09,6,3158921,2017-01-08,68.21
3158921,2017-01-11,10,3158921,2017-01-11,145.89
3158921,2017-01-25,5,3158921,2017-01-24,171.63
3158921,2017-01-25,5,3158921,2017-01-25,223.12
3158921,2017-01-29,10,3158921,2017-01-29,360.42
3158921,2017-02-14,5,3158921,2017-02-13,42.72
3158921,2017-02-16,5,3158921,2017-02-15,42.72
3158921,2017-02-22,4,3158921,2017-02-22,42.72
3158921,2017-04-21,10,3158921,2017-04-20,168.92
3158921,2017-06-08,4,3158921,2017-06-07,130.99
3158921,2017-07-20,10,3158921,2017-07-20,206.02
3158921,2017-08-05,2,3158921,2017-08-04,62.7
3158921,2017-08-19,8,3158921,2017-08-18,55.25
3158977,2017-06-05,2,3158977,2017-06-05,17.09
3159073,2016-12-20,1,3159073,2016-12-19,921.6
3159073,2016-12-20,1,3159073,2016-12-20,289
3159073,2016-12-22,10,3159073,2016-12-21,500
3159073,2016-12-26,2,3159073,2016-12-26,100
3159073,2017-01-07,10,3159073,2017-01-06,170
3159073,2017-01-07,10,3159073,2017-01-07,90
3159073,2017-01-09,2,3159073,2017-01-08,20
3159073,2017-01-13,1,3159073,2017-01-13,20
3159086,2017-09-16,8,3159086,2017-09-16,90
3159153,2017-03-14,6,3159153,2017-03-13,58.62
3159153,2017-03-28,5,3159153,2017-03-27,23.45
3159379,2017-04-15,1,3159379,2017-04-14,42.63
3159490,2016-11-30,2,3159490,2016-11-29,17.82
3159490,2016-12-26,4,3159490,2016-12-26,18.18
3159525,2016-12-01,10,3159525,2016-12-01,19.27
3159525,2016-12-07,3,3159525,2016-12-07,19.27
3159635,2016-12-15,9,3159635,2016-12-15,20
3159635,2016-12-19,1,3159635,2016-12-18,20
3159647,2017-02-21,4,3159647,2017-02-20,20
3159652,2016-12-23,7,3159652,2016-12-23,71.54
3159677,2017-01-05,3,3159677,2017-01-04,20
3159677,2017-07-28,4,3159677,2017-07-27,60
3159692,2016-12-19,2,3159692,2016-12-18,17.09
3159692,2017-06-07,4,3159692,2017-06-06,35.83
3159750,2016-12-14,3,3159750,2016-12-13,59.69
3159768,2016-12-03,4,3159768,2016-12-02,20
3159797,2017-03-14,1,3159797,2017-03-13,42.63
3159875,2017-02-11,5,3159875,2017-02-10,20
3159875,2017-05-08,4,3159875,2017-05-07,20
3159897,2017-04-07,10,3159897,2017-04-06,210
3159897,2017-04-07,10,3159897,2017-04-07,30
3159909,2016-12-25,7,3159909,2016-12-24,400
3160008,2017-09-24,1,3160008,2017-09-24,17.56
3160025,2017-01-26,7,3160025,2017-01-26,17.05
3160082,2016-12-19,3,3160082,2016-12-18,20
3160082,2017-01-02,2,3160082,2017-01-01,50
3160082,2017-01-06,7,3160082,2017-01-05,30
3160082,2017-01-06,7,3160082,2017-01-06,30
3160082,2017-03-03,3,3160082,2017-03-03,20
3160082,2017-03-07,6,3160082,2017-03-06,30
3160082,2017-04-16,4,3160082,2017-04-16,20
3160082,2017-04-26,2,3160082,2017-04-25,30
3160082,2017-04-28,2,3160082,2017-04-28,20
3160082,2017-05-28,4,3160082,2017-05-28,20
3160082,2017-05-30,6,3160082,2017-05-29,30
3160082,2017-05-30,6,3160082,2017-05-30,25
3160082,2017-07-17,5,3160082,2017-07-17,30
3160170,2016-12-27,2,3160170,2016-12-26,34.11
3160553,2017-03-05,4,3160553,2017-03-04,85.81
3160553,2017-03-11,4,3160553,2017-03-10,85.81
3160553,2017-03-11,4,3160553,2017-03-11,42.91
3160553,2017-03-15,2,3160553,2017-03-14,42.91
3160553,2017-04-20,5,3160553,2017-04-20,42.53
3160597,2017-03-07,2,3160597,2017-03-06,35.63
3160597,2017-08-18,10,3160597,2017-08-18,17.87
3160597,2017-08-28,3,3160597,2017-08-27,40.21
3160597,2017-08-28,3,3160597,2017-08-28,22.34
